N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.741704890102735,-0.7442642017316484
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7468168590999376,-0.7429525930697448
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7512756211093123,-0.7416160522001148
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7547103581798429,-0.7402439544923161
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7578551333299941,-0.739212607439667
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7610082133138324,-0.7378252266761324
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.770431827545689,-0.7365404239427262
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7744135849055613,-0.7352174459771514
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7777487590599971,-0.7339163879857536
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7806019045273066,-0.7326454620050951
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7830079485983291,-0.7313952607449297
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7851411535392661,-0.7301900121021516
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7872164350134263,-0.7289875442164714
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7891947611565725,-0.7277153083118327
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7910140618702567,-0.726372638655346
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.7927185600775252,-0.7250117252060125
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8033012071827109,-0.7239314460506784
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8007450209115178,-0.7118136621827883
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8010514384817029,-0.7106457312224395
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8011899268514698,-0.7093351472460534
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8013914011774622,-0.7081633397491189
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8014170656655724,-0.706762397961738
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.801493356775134,-0.7054858291183093
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8015783288949402,-0.7042375154269251
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8017675293788389,-0.7030205223844451
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.801898713692708,-0.7015915965425397
0.9363849431214578,0.8674844798992913,0.42518378983086585,0.4045921314069238,0.8020378108340376,-0.7001527454501397
