fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7
24996,24996,0.756558829621873,160,1,True,-1.0594401630084047,1.1592658723649352,-0.7879270747095647,1.186938162539787,-0.33746389075144256,-1.0433706343282518,0.0998401837912446
24997,24997,0.759730105293088,161,1,True,-0.8710075142382048,1.1942472170666407,-1.0224634991359691,1.225095533541058,-0.32967008336344816,-1.3762690181757744,0.10849473961587963
24998,24998,0.759742841843772,162,1,True,-0.8728060192866451,1.1793309661319877,-1.026068321398105,1.2359610164967632,-0.3289434898740039,-1.3761625612245731,0.10828448200618072
24999,24999,0.759766584816205,163,1,True,-0.8748521337465909,1.1623374246297091,-1.0301720467237592,1.2483536199347234,-0.3281176572103533,-1.3760407597967532,0.1080433437924235
25000,25000,0.759798092258239,164,1,True,-0.8767996238134708,1.1461418401756958,-1.0340802972635192,1.260176746460251,-0.3273323395677582,-1.375924215289235,0.10781210320840769
25001,25001,0.75983811336881,165,1,True,-0.8785944672563979,1.1311905595026006,-1.0376849807541932,1.2711062620961653,-0.32660941877170563,-1.3758160761011557,0.10759693734246013
25002,25002,0.759872977264033,166,1,True,-0.8797323431649469,1.1216899574521264,-1.0399726563213192,1.2780641534521808,-0.3261518451585366,-1.3757468818836434,0.10745873794243435
25003,25003,0.762883031307945,167,1,True,3.354629430786026,-0.8589639981227266,1.0699281849224436,-0.024532304941050537,-0.16624575476473039,-1.6324099625187525,0.07845373351530502
25004,25004,0.762883031307945,168,1,True,3.353436487530504,-0.8688271581601581,1.067540501832817,-0.01736576601792538,-0.1657627761595546,-1.632340242721343,0.07831677909142017
25005,25005,0.762883031307945,169,1,True,3.352281462581563,-0.8783768126520178,1.0652287124615145,-0.010427019170202955,-0.1652951492743692,-1.6322727390030642,0.07818417783337826
25006,25006,0.762883031307945,170,1,True,3.351179936416334,-0.8874841434515149,1.0630240012270755,-0.003809663230253197,-0.16484918206814703,-1.6322083619417702,0.07805771843922464
25007,25007,0.762883031307945,171,1,True,3.350455877090103,-0.8934706084222119,1.0615747921376024,0.0005400820908820466,-0.16455603722506346,-1.6321660453694573,0.07797459367413341
25008,25008,0.762883031307945,172,1,True,3.349367201514357,-0.9024716915690567,1.0593958014351823,0.007080238843620606,-0.1641152727472657,-1.6321024193417863,0.07784960957653818
25009,25009,0.762883031307945,173,1,True,3.34871518039604,-0.9078625503613524,1.058090777251444,0.010997218717965176,-0.16385129351035566,-1.63206431293558,0.07777475507176064
25010,25010,0.762883031307945,174,1,True,3.3472207040534676,-0.9202187620006856,1.0550995738773612,0.01997520055336017,-0.16324623530992358,-1.6319769704845832,0.07760318350240134
25011,25011,0.762883031307945,175,1,True,3.3468059019781764,-0.9236483125962546,1.0542693450327536,0.02246710048590669,-0.16307829729039014,-1.6319527279931483,0.07755556264618309
25012,25012,0.76300755624286,176,1,True,3.345965699210863,-0.930595042308289,1.052587674148505,0.027514570939675128,-0.1627381302633807,-1.6319036235898592,0.07745910417222698
25013,25013,0.76300755624286,177,1,True,3.3454327585067665,-0.9350013536987367,1.0515209901289138,0.030716181981898086,-0.16252236228220102,-1.631872476661664,0.07739792055200326
25014,25014,0.76300755624286,178,1,True,3.3451470426437364,-0.9373636297493826,1.050949128113317,0.03243260381829457,-0.1624066864959772,-1.6318557784222505,0.07736511928401761
25015,25015,0.76300755624286,179,1,True,3.3445610047238294,-0.9422089447006906,1.0497761696974293,0.03595319337190294,-0.16216942141582652,-1.6318215283061104,0.07729783990142838
25016,25016,0.76300755624286,180,1,True,3.344332298950171,-0.9440998658628139,1.0493184137180591,0.03732713033100012,-0.16207682690636774,-1.6318081619367277,0.07727158360857828
25017,25017,0.431826780913024,181,1,True,0.6572809070019403,0.4643970466537366,-0.44515788284155317,1.0046372495108404,0.34915461563358924,-1.8285858176244225,0.1020644118059633
25018,25018,0.432205676110838,182,1,True,0.6576181862146319,0.4559467077635306,-0.4479519835230106,0.9971236327172502,0.34811750988534135,-1.8281872100798575,0.10873106115416865
25019,25019,0.426150731059368,183,1,True,0.6759055046405023,0.4379671834620412,-0.443552174700907,0.9866893672066894,0.33185441668063304,-1.823784071337116,0.14292249505201118
25020,25020,0.424385706894938,184,1,True,0.6753743509182001,0.42970749543826914,-0.4471407143862857,0.9758848667952232,0.3314471373632489,-1.8235541848949284,0.14964392166659762
25021,25021,0.422876504200424,185,1,True,0.6761468152866819,0.42112731933034875,-0.4495010915386306,0.9704237594490999,0.33010250802274577,-1.8230716561101763,0.1561471406656089
25022,25022,0.422447240762043,186,1,True,0.6699665741870693,0.41323377919743165,-0.45587624305893004,0.9664202846713452,0.3343088558084878,-1.8232153844309558,0.17108293318002413
25023,25023,0.425646837333583,187,1,True,0.650096050590013,0.4176004038454185,-0.46792508591478255,0.9601623107187608,0.35005404174254806,-1.8249737627357385,0.19957458843273845
25024,25024,0.417667740274253,188,1,True,0.6783883786543417,0.5736566094107608,-0.4298880752666759,0.795427674739188,0.3336864710703266,-1.825059046643632,0.2078219174746877
25025,25025,0.401396076751871,189,1,True,0.7025798758452994,0.5025345271563599,-0.43730301080397493,0.7519093534017866,0.3088514999268415,-1.8209086758257789,0.20748918984708037
25026,25026,0.393133193102756,190,1,True,0.7207935827591176,0.47660121825353885,-0.4352734285990194,0.7324331252165007,0.2920891215167557,-1.817343424318414,0.2231720249597983
25027,25027,0.380319641122454,191,1,True,0.7537916203982461,0.43591502397858584,-0.4275608993326459,0.7002604984470997,0.2628635836191247,-1.8145596805689899,0.17247693092675523
25028,25028,0.384802739278125,192,1,True,0.7168843025771422,0.4383159760624422,-0.4489704238290621,0.6976734895423513,0.29239344377655435,-1.820027095161395,0.17265984396269674
25029,25029,0.389743180071029,193,0,False,0.6639308843544679,0.3672298404484246,-0.316932691041501,0.6449645630963962,0.2485402566240894,-1.6406170116426941,0.16170717533513426
25030,25030,0.385172127059012,194,0,False,0.6566976098334398,0.3468501945688522,-0.3282558491438036,0.6338423976565827,0.2524492344933871,-1.6398498390783296,0.19743697240055647
25031,25031,0.372692981925192,195,0,False,0.671490530186107,0.31627398320654376,-0.3309355845662279,0.5845508136636272,0.23787220306555923,-1.639401625067453,0.16226754087359013
25032,25032,0.345839246180536,196,0,False,-0.04820018766328573,0.11926020832588725,0.5149074090835031,0.4638587741864098,0.22122363675551113,-0.4059909999869732,0.100898484507064
25033,25033,0.338641751724086,197,0,False,-0.042205328064718946,0.10120755547989575,0.5117303679260715,0.4369098418776714,0.2147904796026367,-0.40577638937899096,0.08723773416538241
25034,25034,0.329500927570078,198,0,False,-0.0269226581312472,0.07999890798452007,0.5130779799393014,0.40444714154917577,0.2007368527837666,-0.40483597630308943,0.06005413733836501
25035,25035,0.313798559660426,199,0,False,-0.24668253259074832,0.011805201023614533,0.7803868274654294,0.35108260700366145,0.18932867066179931,-0.0156887369911786,0.03927771189078467
25036,25036,0.309805250047796,200,0,False,-0.24733496105152772,-0.0004141200530486803,0.7759953474028009,0.3376358737691051,0.18885622182225933,-0.016263400318325176,0.028062528122491055
25037,25037,0.302952862105482,201,0,False,-0.25440522360528395,-0.015096068305139623,0.7739766959640263,0.3117088657543357,0.18912856164836628,-0.008148648048830351,0.0396287255323213
25038,25038,0.291310553374765,202,0,False,-0.24289946293565254,0.29543372240351357,0.8238808032377668,-0.025638177740413715,0.19133946638821994,-0.013225297591205732,0.05896042934194636
25039,25039,0.283788699224156,203,0,False,-0.28584139371335815,0.2730478181716295,0.8788288338692758,-0.048039651958209716,0.18566759439853284,0.0687658075706525,0.051906642577577586
25040,25040,0.280630838840295,204,0,False,-0.28812032838417617,0.26824572463748203,0.8750941195372877,-0.05938487485766202,0.18689240236635113,0.068520954856447,0.055222134271060076
25041,25041,0.27654330092674,205,0,False,-0.28665597797799813,0.2618394415092622,0.8729481087973573,-0.071422543732316,0.1849657106042291,0.06909817276342309,0.06415227133072114
25042,25042,0.273800319578078,206,0,False,-0.2919669219985711,0.25956919042894583,0.8679237426525928,-0.08099046937943284,0.18872011166613845,0.06888197498134509,0.07824547800836835
25043,25043,0.266946287299638,207,0,False,-0.28046030007278183,0.250345302931354,0.8700189927471303,-0.09852051132734717,0.17834532538378478,0.07162904769872215,0.10298304697445584
25044,25044,0.260408255601785,208,0,False,-0.26802686897746497,0.2404152912335356,0.8729165590711236,-0.11819231237157461,0.167333685922134,0.07343824469573933,0.1045318849385254
25045,25045,0.256791162726379,209,0,False,-0.26960095780244675,0.23649824909147854,0.8695253921651453,-0.12695324453480783,0.16794522840209816,0.07421219855272913,0.127518621669369
25046,25046,0.253606229564815,210,0,False,-0.2736119970377773,0.2405535166387261,0.8658597748049202,-0.14500241624717214,0.17084468471465153,0.0741464306365093,0.14531775784536136
25062,25062,0.657591484877664,211,1,True,0.08185784552469924,1.223035875298722,-0.9320924430360593,0.8146875417389909,-0.666089932336856,-1.7336774102764965,0.41712555195990786
25063,25063,0.65773861732861,212,1,True,0.08242317285071832,1.2243972907472453,-0.9313256629099901,0.8156554051455772,-0.6664299173486333,-1.733614259437184,0.4169201478264393
25064,25064,0.822477289895531,213,1,True,3.4007335003886863,-0.4777792143847561,1.1622057570899869,-0.3014998872568497,-0.18491158746594458,-1.635104446416101,0.08374665609309785
25065,25065,0.496668575115195,214,1,True,0.6855074274107217,0.9614352707346966,-0.3448165565631386,0.7155174689933741,0.3493214620280067,-1.8220522432848483,0.41173438306553856
25066,25066,0.41637025739811,215,2,True,-0.37902748178277407,0.6324418494675285,0.9623001469013223,0.5524588144602296,0.29384846471282694,0.07169174707897365,0.3802059250233275
25067,25067,0.399726245278201,216,2,True,-0.34465334177464185,0.5953345905773562,0.9660314145048294,0.47627945712858516,0.2623676079466694,0.07617610937038272,0.3756281937135722
25068,25068,0.401645369800067,217,2,True,-0.33291438903347187,0.6013026242098609,0.9773535406071149,0.5062562119115476,0.2540567306160379,0.07822338311803731,0.376793440232653
25069,25069,0.409224269134538,218,2,True,-0.3363399033701592,0.6099536737625854,0.9832460540879258,0.5570362454554643,0.2587196385727517,0.07699236732149557,0.3500790795754873
25070,25070,0.75,219,2,True,2.3165492973997956,-0.7979724803742351,2.4639117764856473,-0.42963917488040404,-0.22319471350199666,0.2551722919003259,0.032932956139919235
25071,25071,0.75,220,2,True,2.2904451531070977,-1.0137994709768767,2.411664174926795,-0.27282000912167953,-0.2126261108954332,0.25669790985676505,0.029936101070691
25072,25072,0.407084734250817,221,2,True,-0.35355967972869695,0.39275093179579607,0.9351319794674442,0.7098737206682546,0.26191230493212153,0.08039457019939525,0.36028485235602087
25073,25073,0.40520370419381,222,2,True,-0.38071094073566814,0.3743696831051057,0.9110010772334082,0.6698509872212679,0.28158185139320213,0.07568680139286413,0.34856056358016974
25074,25074,0.402521094048873,223,2,True,-0.3965139011096307,0.36430348082899056,0.8956219995870923,0.6329596630433436,0.2927220779587473,0.07298620556075582,0.34653373243530333
25075,25075,0.395401870157837,224,2,True,-0.36882477210550846,0.5117686982150154,0.9304548014948029,0.4683010978492519,0.27605374231405244,0.07421228103702053,0.38234152827615103
25076,25076,0.407974764111476,225,2,True,-0.3873299016007829,0.5245586390489507,0.9312314078062112,0.5481532711619481,0.29362387909629817,0.071303099065834,0.3607981997641642
25077,25077,0.489506849588026,226,1,True,0.667854895999907,0.8513975852258642,-0.38199534861422396,0.7215050822551111,0.3563117605198268,-1.8218242866067142,0.43225011018643805
25078,25078,0.491256230236102,227,1,True,0.6739602917078876,0.8607453465753322,-0.37430392098456766,0.7390125807563538,0.3524603962920936,-1.8209867733806453,0.42959482513141745
25079,25079,0.504894306332495,228,1,True,0.6284996993567358,0.9002994515351721,-0.38806144659860603,0.7668568543793454,0.39206603932985923,-1.8289282316186377,0.40805061126914727
25080,25080,0.505191351760261,229,1,True,0.630438883962401,0.9093212902223867,-0.38495209143392617,0.7644436986653922,0.39104578412486724,-1.8288379791627856,0.40770114055634504
25081,25081,0.511731937437773,230,1,True,0.606090571296971,0.9290228501597514,-0.39360546190978374,0.7841172834674636,0.41184408169369047,-1.8307033645447184,0.4466467108279971
25084,25084,0.382703152326907,231,1,True,-1.3505251265152944,0.4690871223687096,0.0001595952274213996,-1.2948959518096617,0.11721957297749652,-0.010028446528459146,-0.19489654907847562
25085,25085,0.38620921615887,232,1,True,-1.3658557713740622,0.4771668317090638,-0.006409185441880532,-1.285717940839225,0.13004256336519296,-0.011590001408154374,-0.17953065205492197
25086,25086,0.383058838563785,233,1,True,-1.3520015186260075,0.47060545237441787,-0.0001314888005837705,-1.2948617813842762,0.1185577289636278,-0.01060674912536799,-0.20229412280041417
25087,25087,0.383521324036021,234,1,True,-1.3535649018371756,0.4730410221229732,-0.0003840258157998411,-1.2949290275135426,0.11998398603310277,-0.011010280442135386,-0.20522726207703876
25088,25088,0.384291209133562,235,2,True,-1.3562631255371829,0.47626842532813246,-0.0010374698572112942,-1.2947605183607793,0.12238697045246508,-0.011673848221316457,-0.20999688264394503
25089,25089,0.384416534963783,236,2,True,-1.3562633884147322,0.4785165598894999,-0.0005270974533800773,-1.2953307249595263,0.12252428756264801,-0.011750019620000251,-0.21070289817400478
25090,25090,0.381355900244561,237,2,True,-1.3427268235403689,0.47186738817360346,0.005557237648439889,-1.3039352960365516,0.11128761664239271,-0.010741409225904799,-0.23207021727213425
25091,25091,0.384837760741535,238,2,True,-1.3567374613296472,0.483616213311975,0.0004126585120302971,-1.2967283265916196,0.12323279362327914,-0.01211080190123307,-0.21487564080331265
25092,25092,0.384998310501404,239,2,True,-1.3555693143055263,0.49047263851199985,0.002442241075701164,-1.3000549755263744,0.12266588598705046,-0.01209771836044677,-0.21497014706458545
25093,25093,0.38515035210016,240,2,True,-1.3570101999108082,0.48771904775576225,0.001173949703281378,-1.2979444147414456,0.12369890743786159,-0.01230449758566377,-0.21644089422157645
25094,25094,0.385553435491725,241,2,True,-1.3581242418290853,0.4901689329233237,0.0011638489175599808,-1.298104064782256,0.1247605919205523,-0.012616548494451204,-0.21878105266309533
25095,25095,0.383505466827827,242,2,True,-1.3485740336693268,0.4869993813822316,0.005785161775310599,-1.3047069769335005,0.11692179478064879,-0.011954701443253293,-0.23425475188036535
25096,25096,0.387599581893303,243,2,True,-1.3649281575228664,0.5011921160168467,-0.00016099063479301372,-1.2963084349665375,0.13087813480193497,-0.013468289055266133,-0.21214966041512895
25097,25097,0.387446790638269,244,2,True,-1.363325715978559,0.5041544706490155,0.0013050987678313096,-1.2979183257881222,0.1297415608318292,-0.013238166844254972,-0.21074732884102768
25098,25098,0.387530099676389,245,2,True,-1.3625556458194947,0.5077854376157876,0.002487922153117991,-1.2994608360375315,0.12932459484447692,-0.013201369845596618,-0.21068861272861217
25099,25099,0.387897184951189,246,2,True,-1.3628308420058055,0.512142151466446,0.003291114558931871,-1.3008721603751974,0.12980480196043562,-0.01340356922513571,-0.21228799861349051
25100,25100,0.38561636407372,247,2,True,-1.352040900914204,0.5098911988221306,0.008652595734509303,-1.3079453102878202,0.12097450476428824,-0.012306174558748082,-0.2217393055426202
25101,25101,0.385931999422316,248,2,True,-1.352005148707426,0.5144746584258834,0.009656498513303675,-1.309623782020255,0.12121182442356124,-0.012451738748466015,-0.22294130656055994
25102,25102,0.386334299425704,249,2,True,-1.3522815821803724,0.5193935771112166,0.010572582216093031,-1.3113058364084815,0.12172401199138512,-0.012672644782021906,-0.22467108168525554
25103,25103,0.384862533814521,250,2,True,-1.3445330951016878,0.5192887493613815,0.014828716239033478,-1.3177183915299049,0.11550150942431495,-0.012206940329359466,-0.23761462188078084
