street_id,pca_component_1,pca_component_2
4657,-1.1061750900303242,-1.4587290673976883
4658,-1.1061748190324419,-1.4587291021620492
4659,-1.106174595153336,-1.4587291500037938
4660,-1.1061747511960083,-1.4587291108642952
4661,-1.1061750900303242,-1.4587290673976883
4662,-1.1061749937287404,-1.4587290874716858
4663,-1.1061747215950632,-1.4587291146615866
4664,-1.1061747704045535,-1.45872910840017
4665,-1.1061749394609106,-1.45872907542186
4666,-1.106175015280568,-1.458729061328031
4667,-1.1061750900303242,-1.4587290673976883
4668,-1.1061750900303242,-1.4587290673976883
4669,-1.1061745300026686,-1.4587291929840873
4670,-1.1061748545491816,-1.4587290976058631
4701,-1.1061748219137064,-1.4587291017924324
4702,-1.106173434222037,-1.458729400976375
4703,-1.1061750900303242,-1.4587290673976883
4704,-1.2257788333852129,-1.5127785951779742
4705,-1.1061750900303242,-1.4587290673976883
4706,-1.1061736601863774,-1.4587293520535538
4707,-1.106174996152139,-1.4587290597748086
4708,-1.1061749455106553,-1.4587290975227116
4709,-1.2257788333852129,-1.5127785951779742
4824,-1.2257788333852129,-1.5127785951779742
4847,-1.1061736539475742,-1.45872932357608
4848,-1.2257788333852129,-1.5127785951779742
4891,-1.2257788333852129,-1.5127785951779742
4892,-1.1057391527749516,-1.458785100650241
4893,-1.1057410934391756,-1.4587847416852697
4894,-1.105741412902239,-1.4587847065699158
4895,-1.105733251417652,-1.4587857536742317
4896,-1.1057333351881056,-1.4587857369352557
4897,-1.1057314793188495,-1.4587860233045837
4898,-1.1057314795436881,-1.4587860262312995
4899,-1.105728883394784,-1.4587863140617148
4900,-1.1057289125392773,-1.458786310613524
4901,-1.1057284611082903,-1.4587864455717807
4902,-1.1057245683886212,-1.4587868997610909
4903,-1.2257788333852129,-1.5127785951779742
4904,-0.986571194880831,-1.4046795737245192
4905,-0.9865713466754356,-1.4046795396174023
4906,-0.9865710444527769,-1.4046796075245824
4907,-0.986570402162706,-1.4046797539815425
4908,-0.9865702335071405,-1.4046797567070697
4909,-1.2257788333852129,-1.5127785951779742
4910,-1.105727007185799,-1.4587865487089593
4911,-1.10572938501,-1.4587862577945965
4912,-1.1057318893532662,-1.4587859311464666
4913,-1.1057328679163247,-1.4587857968781768
