PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent
0.133721616441282,1.0,0.75,1
0.257955948961227,1.0,0.75,1
0.257955948961227,1.0,0.75,1
0.257955948961227,1.0,0.75,1
0.257955948961227,1.0,0.75,1
0.257955948961227,1.0,0.75,1
0.0908363999350224,0.53274364773405,0.75,0
0.111839907582719,0.528139596168672,0.744877875388664,0
0.0474604370506208,0.509924172979688,0.737257091128268,0
0.0474604370506208,0.486054026048026,0.480536138832939,0
0.0474604370506208,0.463451736512466,0.468014550796117,0
0.042731695770144,0.436354482993393,0.456074247297926,0
0.042731695770144,0.418742239765108,0.451599061231402,0
0.107354218495896,0.678223203934458,0.902591120854547,0
0.0301159874415429,0.678968916089566,0.908533013687426,0
0.107354218495896,0.689434749235114,0.917852446032371,0
0.107354218495896,0.694736402413183,0.926432913316399,0
0.0,0.495727527548012,0.0958036417186654,0
0.0,0.495147148038364,0.191817448173177,0
0.0,0.666666666666667,0.25,0
0.0,0.666666666666667,0.249744704553769,0
0.0,0.666666666666667,0.249702589224889,0
0.0,0.666666666666667,0.25,0
0.0,0.666666666666667,0.25,1
0.0,0.666666666666667,0.25,1
0.0,0.476188674099695,0.0560555262136914,1
0.0,0.484334725521222,0.0557666096337879,1
0.0005134775192458,0.48299864439151,0.0547329552746598,0
0.0026865323593393,0.476009362718272,0.0586130888496568,0
0.0043092751363596,0.478079186771006,0.059846067299715,0
0.0,0.477935705094251,0.0606163404631894,0
0.0,0.495449068885555,0.0624292152474237,0
0.122092525314616,0.494172688094891,0.0636475614315729,0
0.0,0.493799167979971,0.0671809731577265,0
0.0,0.475038954979407,0.0770158107041333,0
0.0,0.473213107391037,0.0775484845373908,0
0.108679484983145,0.181652785153311,0.561298368805623,0
0.108679484983145,0.171908493490316,0.746500582353208,0
0.108679484983145,0.175965484555276,0.750681655839961,0
0.108679484983145,0.185558936537258,0.751971699811209,0
0.109700604334133,0.183677665634248,0.753203350963396,0
0.0644028267730835,0.703432485473312,0.75,0
0.0616432716579475,0.673553660477321,0.726827837906028,0
0.12018984411258,0.660203784654234,0.710770359445203,0
0.0963928574336483,0.651036318955538,0.689558028716055,0
0.102196466376367,0.636411391737774,0.683271107158612,0
0.0301159874415429,0.628546051691452,0.661709393475501,0
0.0,0.626596431849978,0.637947563000908,0
0.0,0.623596866525711,0.619820413147025,0
0.0,0.628655806978087,0.599948781370093,0
0.0,0.472078149473091,0.465542623086578,0
0.0,0.477900182246312,0.465227970369359,0
0.0,0.461581702842947,0.450798466063369,0
0.0,0.464207870528931,0.155661033480147,0
0.0,0.460671958720923,0.155422723776338,0
0.0547745575719723,1.0,0.5,1
0.0,0.485680362535646,0.0495220970065544,0
0.0,0.494244894161751,0.0700540457552968,0
0.0,0.493970591608647,0.0705353635120907,0
0.0027007114013263,0.488475843164523,0.195186488174584,0
0.0,0.512831325214896,0.728769332776754,0
0.0,0.536171336219328,0.750222936591868,0
0.0,0.536377421351222,0.769187653092385,0
0.0,0.555572537748246,0.788229749369951,0
0.0,0.565547760955011,0.80730584855055,0
0.0,0.565684873099034,0.824034759770244,0
0.0,0.565771139489648,0.841276925153363,0
0.0,0.596845216537193,0.8562269859902,0
